date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:58:45,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.2,10000,random,5,5.92861,1.18572,1.1863,0.00851438,1,1.17884,33083,0,40,dynamic
2025-06-01-10:58:55,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Circle,0.01,10000,random,5,0.316161,0.0632321,0.0630568,0.000703432,1,0.0632034,442,0,40,dynamic
2025-06-01-10:58:55,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.01,10000,random,5,0.05369,0.010738,0.0107148,6.47538e-05,1,0.0108313,66,0,40,dynamic
2025-06-01-10:58:56,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Square,0.01,10000,random,5,0.313666,0.0627332,0.0627542,0.000649331,1,0.0629084,505,0,40,dynamic
2025-06-01-10:58:56,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.01,10000,random,5,0.0537648,0.010753,0.0107077,0.0001355,1,0.0107816,73,0,40,dynamic
2025-06-01-10:58:57,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Circle,0.05,10000,random,5,1.1802,0.23604,0.235994,0.0024398,1,0.239108,6248,0,40,dynamic
2025-06-01-10:58:58,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.05,10000,random,5,0.406427,0.0812853,0.0812374,0.000719137,1,0.0817683,2029,0,40,dynamic
2025-06-01-10:58:59,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Square,0.05,10000,random,5,1.16202,0.232404,0.231698,0.00157632,1,0.23392,7783,0,40,dynamic
2025-06-01-10:59:00,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.05,10000,random,5,0.399612,0.0799223,0.0799487,0.000571477,1,0.080229,3229,0,40,dynamic
2025-06-01-10:59:03,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Circle,0.1,10000,random,5,2.8101,0.562019,0.563878,0.00423754,1,0.570568,20124,0,40,dynamic
2025-06-01-10:59:05,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.1,10000,random,5,1.25657,0.251314,0.251568,0.00193702,1,0.251878,8553,0,40,dynamic
2025-06-01-10:59:08,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Square,0.1,10000,random,5,2.78246,0.556492,0.55697,0.00210466,1,0.564439,24689,0,40,dynamic
2025-06-01-10:59:09,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.1,10000,random,5,1.24762,0.249525,0.24826,0.00304857,1,0.251324,12686,0,40,dynamic
2025-06-01-10:59:18,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Circle,0.2,10000,random,5,7.51243,1.50249,1.50691,0.0145097,1,1.52207,64044,0,40,dynamic
2025-06-01-10:59:23,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.2,10000,random,5,4.11817,0.823635,0.822034,0.0080651,1,0.830144,33036,0,40,dynamic
2025-06-01-10:59:32,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Square,0.2,10000,random,5,7.39728,1.47946,1.48948,0.0165519,1,1.50105,78462,0,40,dynamic
2025-06-01-10:59:37,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.2,10000,random,5,4.04769,0.809537,0.807729,0.00831691,1,0.80904,46857,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighbors,Circle,0.01,10000,random,5,0.152739,0.0305477,0.0305881,0.000371128,1,0.0319326,442,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.01,10000,random,5,0.0244597,0.00489193,0.00487225,3.64663e-05,1,0.00495356,66,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighbors,Square,0.01,10000,random,5,0.153495,0.0306991,0.0305628,0.000308149,1,0.0307581,505,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.01,10000,random,5,0.0248556,0.00497112,0.00496447,5.03409e-05,1,0.00500797,73,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Circle,0.01,10000,random,5,0.138419,0.0276839,0.0275697,0.000357988,1,0.0275525,442,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Sphere,0.01,10000,random,5,0.0192887,0.00385773,0.003853,2.98987e-05,1,0.00392908,66,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Square,0.01,10000,random,5,0.146666,0.0293331,0.0292743,0.000247717,1,0.0292509,505,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Cube,0.01,10000,random,5,0.0236413,0.00472827,0.00471559,4.31164e-05,1,0.00481049,73,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Circle,0.01,10000,random,5,0.133154,0.0266307,0.0265641,0.000237879,1,0.02654,442,0,40,dynamic
2025-06-01-10:59:39,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.01,10000,random,5,0.0194638,0.00389276,0.0038974,2.6501e-05,1,0.00397287,66,0,40,dynamic
2025-06-01-10:59:40,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Square,0.01,10000,random,5,0.138006,0.0276012,0.0275911,0.000195844,1,0.0274616,505,0,40,dynamic
2025-06-01-10:59:40,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.01,10000,random,5,0.0235665,0.00471329,0.0046944,6.52057e-05,1,0.00474677,73,0,40,dynamic
2025-06-01-10:59:40,linOct,Point,HilbertEncoder3D,29697591,neighbors,Circle,0.05,10000,random,5,0.588594,0.117719,0.117345,0.000694645,1,0.118159,6248,0,40,dynamic
2025-06-01-10:59:41,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.05,10000,random,5,0.20177,0.0403541,0.0403643,0.000409675,1,0.0404246,2029,0,40,dynamic
