date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-05-28-21:46:58,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.1,29697591,sequential,1,95.2389,95.2389,95.2389,0,0,1.83189e-314,12822,0,40,dynamic
2025-05-28-21:47:05,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.01,29697591,sequential,1,6.15121,6.15121,6.15121,0,0,0,69,0,40,dynamic
2025-05-28-21:47:12,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.01,29697591,sequential,1,6.37253,6.37253,6.37253,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:47:18,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.01,29697591,sequential,1,6.15482,6.15482,6.15482,0,0,4.94066e-323,69,0,40,dynamic
2025-05-28-21:47:24,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.01,29697591,sequential,1,6.51559,6.51559,6.51559,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:47:30,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.01,29697591,sequential,1,6.17949,6.17949,6.17949,0,0,4.94066e-323,69,0,40,dynamic
2025-05-28-21:47:37,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.01,29697591,sequential,1,6.54986,6.54986,6.54986,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:47:57,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.05,29697591,sequential,1,20.1078,20.1078,20.1078,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:48:20,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.05,29697591,sequential,1,22.8118,22.8118,22.8118,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:48:38,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.05,29697591,sequential,1,17.873,17.873,17.873,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:49:00,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.05,29697591,sequential,1,22.428,22.428,22.428,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:49:14,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.05,29697591,sequential,1,13.9939,13.9939,13.9939,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:49:30,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.05,29697591,sequential,1,16.2121,16.2121,16.2121,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:50:32,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.1,29697591,sequential,1,61.8119,61.8119,61.8119,0,0,4.94066e-323,8617,0,40,dynamic
2025-05-28-21:51:47,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.1,29697591,sequential,1,75.0422,75.0422,75.0422,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:52:36,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.1,29697591,sequential,1,48.2983,48.2983,48.2983,0,0,4.94066e-323,8617,0,40,dynamic
