date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-11:48:13,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Sphere,0.1,10000,random,5,0.520049,0.10401,0.104197,0.000580652,1,0.104392,58403,0,40,dynamic
2025-06-01-11:48:21,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Square,0.1,10000,random,5,6.35798,1.2716,1.27366,0.0160273,1,1.25614,822445,0,40,dynamic
2025-06-01-11:48:21,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Cube,0.1,10000,random,5,0.692816,0.138563,0.138967,0.00114549,1,0.137947,82382,0,40,dynamic
2025-06-01-11:50:47,linOct,Point,MortonEncoder3D,429615314,neighbors,Circle,0.2,10000,random,5,120.899,24.1798,24.1077,0.902604,1,24.2681,1873001,0,40,dynamic
2025-06-01-11:51:05,linOct,Point,MortonEncoder3D,429615314,neighbors,Sphere,0.2,10000,random,5,15.4826,3.09653,3.09572,0.0261712,1,3.14149,230987,0,40,dynamic
2025-06-01-11:53:27,linOct,Point,MortonEncoder3D,429615314,neighbors,Square,0.2,10000,random,5,118.357,23.6715,23.8017,0.420148,1,22.9809,2106487,0,40,dynamic
2025-06-01-11:53:46,linOct,Point,MortonEncoder3D,429615314,neighbors,Cube,0.2,10000,random,5,16.4015,3.2803,3.27861,0.0134909,1,3.25081,319446,0,40,dynamic
2025-06-01-11:54:43,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Circle,0.2,10000,random,5,48.099,9.6198,9.66821,0.087846,1,9.08108,1873001,0,40,dynamic
2025-06-01-11:54:48,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Sphere,0.2,10000,random,5,3.35301,0.670603,0.656534,0.0347747,1,0.740232,230987,0,40,dynamic
2025-06-01-11:55:52,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Square,0.2,10000,random,5,54.1314,10.8263,10.7678,0.162638,1,10.3681,2106487,0,40,dynamic
2025-06-01-11:55:58,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Cube,0.2,10000,random,5,4.88357,0.976713,0.978896,0.00434221,1,1.00121,319446,0,40,dynamic
2025-06-01-11:56:08,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Circle,0.2,10000,random,5,8.74212,1.74842,1.74569,0.019068,1,1.73037,1873001,0,40,dynamic
2025-06-01-11:56:10,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Sphere,0.2,10000,random,5,1.03123,0.206245,0.205927,0.00136911,1,0.205819,230987,0,40,dynamic
2025-06-01-11:56:20,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Square,0.2,10000,random,5,8.41511,1.68302,1.68009,0.0144648,1,1.66844,2106487,0,40,dynamic
2025-06-01-11:56:21,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Cube,0.2,10000,random,5,1.37154,0.274308,0.273874,0.00183816,1,0.273783,319446,0,40,dynamic
