date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-17:34:40,NanoflannKDTree,Point,MortonEncoder3D,429615314,KNNNanoflann,KNN,10,10000,random,5,0.0664015,0.0132803,0.0137147,0.00226112,1,0.0208705,10,0,40,dynamic,94702,116170,90299
2025-07-09-17:34:40,NanoflannKDTree,Point,MortonEncoder3D,429615314,KNNNanoflann,KNN,50,10000,random,5,0.0393201,0.00786401,0.00800916,0.00028197,1,0.00983494,50,0,40,dynamic,126634,157185,125201
2025-07-09-17:34:40,NanoflannKDTree,Point,MortonEncoder3D,429615314,KNNNanoflann,KNN,250,10000,random,5,0.152411,0.0304822,0.0308667,0.0015014,1,0.0316859,250,0,40,dynamic,210947,240976,202625
2025-07-09-17:34:40,NanoflannKDTree,Point,MortonEncoder3D,429615314,KNNNanoflann,KNN,500,10000,random,5,0.376996,0.0753992,0.0749921,0.0018208,1,0.077021,500,0,40,dynamic,417610,437030,378558
2025-07-09-17:34:42,NanoflannKDTree,Point,MortonEncoder3D,429615314,KNNNanoflann,KNN,1000,10000,random,5,1.13514,0.227028,0.224349,0.00385921,1,0.230108,1000,0,40,dynamic,698283,628397,548004
2025-07-09-17:36:35,LinearOctree,Point,HilbertEncoder3D,429615314,KNNV2,KNN,10,10000,random,5,0.0355696,0.00711392,0.00641088,0.00308268,1,0.0180946,10,0,40,dynamic,60229,51883,36723
2025-07-09-17:36:35,LinearOctree,Point,HilbertEncoder3D,429615314,KNNV2,KNN,50,10000,random,5,0.0342073,0.00684145,0.00679992,0.000115667,1,0.00672403,50,0,40,dynamic,93933,79333,60598
2025-07-09-17:36:35,LinearOctree,Point,HilbertEncoder3D,429615314,KNNV2,KNN,250,10000,random,5,0.0823259,0.0164652,0.0164261,0.000125629,1,0.0165165,250,0,40,dynamic,229777,163534,134636
2025-07-09-17:36:36,LinearOctree,Point,HilbertEncoder3D,429615314,KNNV2,KNN,500,10000,random,5,0.136659,0.0273317,0.027319,8.4372e-05,1,0.0274433,500,0,40,dynamic,367132,242200,203291
2025-07-09-17:36:36,LinearOctree,Point,HilbertEncoder3D,429615314,KNNV2,KNN,1000,10000,random,5,0.248927,0.0497853,0.049789,0.00204227,1,0.0512522,1000,0,40,dynamic,679864,422849,343471
2025-07-09-17:38:11,PCLOctree,Point,HilbertEncoder3D,429615314,KNNPCLOCT,KNN,10,10000,random,5,1.07802,0.215604,0.216396,0.00407648,1,0.216863,10,0,40,dynamic,5067488,6042423,2917563
2025-07-09-17:38:12,PCLOctree,Point,HilbertEncoder3D,429615314,KNNPCLOCT,KNN,50,10000,random,5,1.12114,0.224227,0.225709,0.00347703,1,0.227817,50,0,40,dynamic,5353277,6406713,3091146
2025-07-09-17:38:14,PCLOctree,Point,HilbertEncoder3D,429615314,KNNPCLOCT,KNN,250,10000,random,5,1.24175,0.24835,0.250601,0.00355243,1,0.251568,250,0,40,dynamic,6034541,7150743,3476233
2025-07-09-17:38:16,PCLOctree,Point,HilbertEncoder3D,429615314,KNNPCLOCT,KNN,500,10000,random,5,1.36522,0.273043,0.273532,0.00315593,1,0.275385,500,0,40,dynamic,6177854,7291340,3572456
2025-07-09-17:38:18,PCLOctree,Point,HilbertEncoder3D,429615314,KNNPCLOCT,KNN,1000,10000,random,5,1.71663,0.343325,0.341888,0.00278539,1,0.34713,1000,0,40,dynamic,6405705,7361085,3714428
2025-07-09-17:42:07,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,KNN,10,10000,random,5,0.0349795,0.00699589,0.00697601,5.58537e-05,1,0.00563576,10,0,40,dynamic,36850,27210,18821
2025-07-09-17:42:07,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,KNN,50,10000,random,5,0.0443463,0.00886927,0.00888595,6.64541e-05,1,0.00800148,50,0,40,dynamic,57901,46536,38288
2025-07-09-17:42:08,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,KNN,250,10000,random,5,0.111746,0.0223493,0.0220428,0.00175975,1,0.0228509,250,0,40,dynamic,148616,116225,103608
2025-07-09-17:42:08,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,KNN,500,10000,random,5,0.191728,0.0383456,0.0383959,0.000336656,1,0.0379379,500,0,40,dynamic,278257,190235,169889
2025-07-09-17:42:08,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,KNN,1000,10000,random,5,0.33852,0.0677039,0.0664786,0.00213101,1,0.0695862,1000,0,40,dynamic,554830,311899,273555
2025-07-09-17:45:41,NanoflannKDTree,Point,HilbertEncoder3D,429615314,KNNNanoflann,KNN,10,10000,random,5,0.0509279,0.0101856,0.0097805,0.00106032,1,0.0113975,10,0,40,dynamic,104542,129422,99188
2025-07-09-17:45:41,NanoflannKDTree,Point,HilbertEncoder3D,429615314,KNNNanoflann,KNN,50,10000,random,5,0.0582739,0.0116548,0.0120357,0.00078986,1,0.0135243,50,0,40,dynamic,136105,168469,134956
2025-07-09-17:45:41,NanoflannKDTree,Point,HilbertEncoder3D,429615314,KNNNanoflann,KNN,250,10000,random,5,0.169397,0.0338794,0.033475,0.00141191,1,0.0345543,250,0,40,dynamic,284834,326105,274987
2025-07-09-17:45:42,NanoflannKDTree,Point,HilbertEncoder3D,429615314,KNNNanoflann,KNN,500,10000,random,5,0.363241,0.0726482,0.0702925,0.00360574,1,0.0787875,500,0,40,dynamic,399204,417557,364961
2025-07-09-17:45:43,NanoflannKDTree,Point,HilbertEncoder3D,429615314,KNNNanoflann,KNN,1000,10000,random,5,1.0813,0.21626,0.215589,0.00198137,1,0.218355,1000,0,40,dynamic,714061,646340,560381
